"","steps","plot"
"5547",3,"Serpentes"
"5548",2,"Serpentes"
"5549",5,"Serpentes"
"5550",2,"Serpentes"
"5551",1,"Serpentes"
"5552",4,"Serpentes"
"5553",3,"Serpentes"
"5554",4,"Serpentes"
"5555",1,"Serpentes"
"5556",8,"Serpentes"
"5557",3,"Serpentes"
"5558",1,"Serpentes"
"5559",9,"Serpentes"
"5560",2,"Serpentes"
"5561",1,"Serpentes"
"5562",2,"Serpentes"
"5563",3,"Serpentes"
"5564",3,"Serpentes"
"5565",2,"Serpentes"
"5566",2,"Serpentes"
"5567",2,"Serpentes"
"5568",1,"Serpentes"
"5569",7,"Serpentes"
"5570",3,"Serpentes"
"5571",2,"Serpentes"
"5572",3,"Serpentes"
"5573",3,"Serpentes"
"5574",1,"Serpentes"
"5575",1,"Serpentes"
"5576",1,"Serpentes"
"5577",1,"Serpentes"
"5578",1,"Serpentes"
"5579",1,"Serpentes"
"5580",2,"Serpentes"
"5581",1,"Serpentes"
"5582",3,"Serpentes"
"5583",1,"Serpentes"
"5584",10,"Serpentes"
"5585",3,"Serpentes"
"5586",2,"Serpentes"
"5587",4,"Serpentes"
"5588",2,"Serpentes"
"5589",9,"Serpentes"
"5590",1,"Serpentes"
"5591",5,"Serpentes"
"5592",3,"Serpentes"
"5593",1,"Serpentes"
"5594",3,"Serpentes"
"5595",2,"Serpentes"
"5596",1,"Serpentes"
"5597",1,"Serpentes"
"5598",2,"Serpentes"
"5599",1,"Serpentes"
"5600",4,"Serpentes"
"5601",13,"Serpentes"
"5602",3,"Serpentes"
"5603",7,"Serpentes"
"5604",2,"Serpentes"
"5605",2,"Serpentes"
"5606",1,"Serpentes"
"5607",3,"Serpentes"
"5608",1,"Serpentes"
"5609",1,"Serpentes"
"5610",7,"Serpentes"
"5611",2,"Serpentes"
"5612",1,"Serpentes"
"5613",2,"Serpentes"
"5614",1,"Serpentes"
"5615",1,"Serpentes"
"5616",2,"Serpentes"
"5617",2,"Serpentes"
"5618",3,"Serpentes"
"5619",4,"Serpentes"
"5620",1,"Serpentes"
"5621",1,"Serpentes"
"5622",2,"Serpentes"
"5623",1,"Serpentes"
"5624",2,"Serpentes"
"5625",1,"Serpentes"
"5626",3,"Serpentes"
"5627",1,"Serpentes"
"5628",7,"Serpentes"
"5629",1,"Serpentes"
"5630",1,"Serpentes"
"5631",1,"Serpentes"
"5632",2,"Serpentes"
"5633",4,"Serpentes"
"5634",3,"Serpentes"
"5635",2,"Serpentes"
"5636",6,"Serpentes"
"5637",2,"Serpentes"
"5638",4,"Serpentes"
"5639",3,"Serpentes"
"5640",1,"Serpentes"
"5641",2,"Serpentes"
"5642",1,"Serpentes"
"5643",2,"Serpentes"
"5644",4,"Serpentes"
"5645",1,"Serpentes"
"5646",4,"Serpentes"
"5647",3,"Serpentes"
"5648",1,"Serpentes"
"5649",2,"Serpentes"
"5650",1,"Serpentes"
"5651",1,"Serpentes"
"5652",1,"Serpentes"
"5653",1,"Serpentes"
"5654",2,"Serpentes"
"5655",3,"Serpentes"
"5656",1,"Serpentes"
"5657",2,"Serpentes"
"5658",5,"Serpentes"
"5659",1,"Serpentes"
"5660",1,"Serpentes"
"5661",2,"Serpentes"
"5662",3,"Serpentes"
"5663",2,"Serpentes"
"5664",3,"Serpentes"
"5665",1,"Serpentes"
"5666",1,"Serpentes"
"5667",2,"Serpentes"
"5668",2,"Serpentes"
"5669",1,"Serpentes"
"5670",1,"Serpentes"
"5671",1,"Serpentes"
"5672",1,"Serpentes"
"5673",2,"Serpentes"
"5674",1,"Serpentes"
"5675",1,"Serpentes"
"5676",2,"Serpentes"
"5677",1,"Serpentes"
"5678",2,"Serpentes"
"5679",2,"Serpentes"
"5680",2,"Serpentes"
"5681",1,"Serpentes"
"5682",1,"Serpentes"
"5683",1,"Serpentes"
"5684",4,"Serpentes"
"5685",1,"Serpentes"
"5686",2,"Serpentes"
"5687",3,"Serpentes"
"5688",1,"Serpentes"
"5689",1,"Serpentes"
"5690",4,"Serpentes"
"5691",3,"Serpentes"
"5692",1,"Serpentes"
"5693",4,"Serpentes"
"5694",4,"Serpentes"
"5695",1,"Serpentes"
"5696",1,"Serpentes"
"5697",2,"Serpentes"
"5698",1,"Serpentes"
"5699",1,"Serpentes"
"5700",2,"Serpentes"
"5701",1,"Serpentes"
"5702",2,"Serpentes"
"5703",2,"Serpentes"
"5704",1,"Serpentes"
"5705",1,"Serpentes"
"5706",1,"Serpentes"
"5707",1,"Serpentes"
"5708",2,"Serpentes"
"5709",1,"Serpentes"
"5710",2,"Serpentes"
"5711",1,"Serpentes"
"5712",5,"Serpentes"
"5713",2,"Serpentes"
"5714",1,"Serpentes"
"5715",1,"Serpentes"
"5716",1,"Serpentes"
"5717",1,"Serpentes"
"5718",1,"Serpentes"
"5719",2,"Serpentes"
"5720",1,"Serpentes"
"5721",2,"Serpentes"
"5722",3,"Serpentes"
"5723",2,"Serpentes"
"5724",2,"Serpentes"
"5725",1,"Serpentes"
"5726",1,"Serpentes"
"5727",1,"Serpentes"
"5728",1,"Serpentes"
"5729",2,"Serpentes"
"5730",2,"Serpentes"
"5731",2,"Serpentes"
"5732",1,"Serpentes"
"5733",2,"Serpentes"
"5734",2,"Serpentes"
"5735",2,"Serpentes"
"5736",1,"Serpentes"
"5737",1,"Serpentes"
"5738",1,"Serpentes"
"5739",2,"Serpentes"
"5740",2,"Serpentes"
"5741",1,"Serpentes"
"5742",1,"Serpentes"
"5743",1,"Serpentes"
"5744",1,"Serpentes"
"5745",3,"Serpentes"
"5746",6,"Serpentes"
"5747",3,"Serpentes"
"5748",4,"Serpentes"
"5749",1,"Serpentes"
"5750",5,"Serpentes"
"5751",1,"Serpentes"
"5752",2,"Serpentes"
"5753",2,"Serpentes"
"5754",1,"Serpentes"
"5755",6,"Serpentes"
"5756",5,"Serpentes"
"5757",2,"Serpentes"
"5758",1,"Serpentes"
"5759",2,"Serpentes"
"5760",3,"Serpentes"
"5761",9,"Serpentes"
"5762",7,"Serpentes"
"5763",6,"Serpentes"
"5764",1,"Serpentes"
"5765",1,"Serpentes"
"5766",5,"Serpentes"
"5767",2,"Serpentes"
"5768",2,"Serpentes"
"5769",1,"Serpentes"
"5770",1,"Serpentes"
"5771",0,"Serpentes"
"5772",0,"Serpentes"
"5773",1,"Serpentes"
"5774",5,"Serpentes"
"5775",1,"Serpentes"
"5776",8,"Serpentes"
"5777",6,"Serpentes"
"5778",1,"Serpentes"
"5779",3,"Serpentes"
"5780",2,"Serpentes"
"5781",3,"Serpentes"
"5782",1,"Serpentes"
"5783",3,"Serpentes"
"5784",3,"Serpentes"
"5785",1,"Serpentes"
"5786",4,"Serpentes"
"5787",1,"Serpentes"
"5788",3,"Serpentes"
"5789",3,"Serpentes"
"5790",2,"Serpentes"
"5791",1,"Serpentes"
"5792",4,"Serpentes"
"5793",4,"Serpentes"
"5794",2,"Serpentes"
"5795",1,"Serpentes"
"5796",1,"Serpentes"
"5797",2,"Serpentes"
"5798",2,"Serpentes"
"5799",6,"Serpentes"
"5800",1,"Serpentes"
"5801",3,"Serpentes"
"5802",2,"Serpentes"
"5803",1,"Serpentes"
"5804",1,"Serpentes"
"5805",4,"Serpentes"
"5806",1,"Serpentes"
"5807",3,"Serpentes"
"5808",1,"Serpentes"
"5809",1,"Serpentes"
"5810",1,"Serpentes"
"5811",0,"Serpentes"
"5812",1,"Serpentes"
"5813",3,"Serpentes"
"5814",1,"Serpentes"
"5815",2,"Serpentes"
"5816",1,"Serpentes"
"5817",5,"Serpentes"
"5818",1,"Serpentes"
"5819",6,"Serpentes"
"5820",5,"Serpentes"
"5821",1,"Serpentes"
"5822",2,"Serpentes"
"5823",5,"Serpentes"
"5824",1,"Serpentes"
"5825",3,"Serpentes"
"5826",3,"Serpentes"
"5827",1,"Serpentes"
"5828",4,"Serpentes"
"5829",2,"Serpentes"
"5830",3,"Serpentes"
"5831",1,"Serpentes"
"5832",1,"Serpentes"
"5833",2,"Serpentes"
"5834",2,"Serpentes"
"5835",2,"Serpentes"
"5836",4,"Serpentes"
"5837",1,"Serpentes"
"5838",1,"Serpentes"
"5839",1,"Serpentes"
"5840",2,"Serpentes"
"5841",2,"Serpentes"
"5842",1,"Serpentes"
"5843",2,"Serpentes"
"5844",6,"Serpentes"
"5845",4,"Serpentes"
"5846",10,"Serpentes"
"5847",7,"Serpentes"
"5848",3,"Serpentes"
"5849",1,"Serpentes"
"5850",1,"Serpentes"
"5851",1,"Serpentes"
"5852",2,"Serpentes"
"5853",1,"Serpentes"
"5854",2,"Serpentes"
"5855",1,"Serpentes"
"5856",1,"Serpentes"
"5857",2,"Serpentes"
"5858",3,"Serpentes"
"5859",1,"Serpentes"
"5860",5,"Serpentes"
"5861",6,"Serpentes"
"5862",4,"Serpentes"
"5863",5,"Serpentes"
"5864",3,"Serpentes"
"5865",4,"Serpentes"
"5866",2,"Serpentes"
"5867",3,"Serpentes"
"5868",8,"Serpentes"
"5869",2,"Serpentes"
"5870",2,"Serpentes"
"5871",5,"Serpentes"
"5872",5,"Serpentes"
"5873",2,"Serpentes"
"5874",1,"Serpentes"
"5875",2,"Serpentes"
"5876",2,"Serpentes"
"5877",1,"Serpentes"
"5878",1,"Serpentes"
"5879",1,"Serpentes"
"5880",2,"Serpentes"
"5881",4,"Testudines"
"5882",2,"Testudines"
"5883",3,"Testudines"
"5884",5,"Testudines"
"5885",3,"Testudines"
"5886",2,"Testudines"
"5887",1,"Testudines"
"5888",3,"Testudines"
"5889",1,"Testudines"
"5890",2,"Testudines"
"5891",1,"Testudines"
"5892",1,"Testudines"
"5893",4,"Testudines"
"5894",1,"Testudines"
"5895",3,"Testudines"
"5896",1,"Testudines"
"5897",1,"Testudines"
"5898",6,"Testudines"
"5899",3,"Testudines"
"5900",2,"Testudines"
"5901",5,"Testudines"
"5902",2,"Testudines"
"5903",1,"Testudines"
"5904",3,"Testudines"
"5905",5,"Testudines"
"5906",3,"Testudines"
"5907",2,"Testudines"
"5908",1,"Testudines"
"5909",1,"Testudines"
"5910",2,"Testudines"
"5911",6,"Testudines"
"5912",10,"Testudines"
"5913",1,"Testudines"
"5914",10,"Testudines"
"5915",9,"Testudines"
"5916",7,"Testudines"
"5917",4,"Testudines"
"5918",10,"Testudines"
"5919",3,"Testudines"
"5920",5,"Testudines"
"5921",4,"Testudines"
"5922",8,"Testudines"
"5923",11,"Testudines"
"5924",2,"Testudines"
"5925",2,"Testudines"
"5926",11,"Testudines"
"5927",3,"Testudines"
"5928",3,"Testudines"
"5929",3,"Testudines"
"5930",4,"Testudines"
"5931",6,"Testudines"
"5932",4,"Testudines"
"5933",4,"Testudines"
"5934",3,"Testudines"
"5935",3,"Testudines"
"5936",0,"Testudines"
"5937",1,"Testudines"
"5938",4,"Testudines"
"5939",1,"Testudines"
"5940",2,"Testudines"
"5941",1,"Testudines"
"5942",1,"Testudines"
"5943",3,"Testudines"
"5944",1,"Testudines"
"5945",2,"Testudines"
"5946",2,"Testudines"
"5947",7,"Testudines"
"5948",2,"Testudines"
"5949",2,"Testudines"
"5950",1,"Testudines"
"5951",4,"Testudines"
"5952",3,"Testudines"
"5953",3,"Testudines"
"5954",1,"Testudines"
"5955",2,"Testudines"
"5956",5,"Testudines"
"5957",4,"Testudines"
"5958",1,"Testudines"
"5959",3,"Testudines"
"5960",4,"Testudines"
"5961",3,"Testudines"
"5962",3,"Testudines"
"5963",5,"Testudines"
"5964",9,"Testudines"
"5965",2,"Testudines"
"5966",2,"Testudines"
"5967",3,"Testudines"
"5968",6,"Testudines"
"5969",1,"Testudines"
"5970",1,"Testudines"
"5971",4,"Testudines"
"5972",2,"Testudines"
"5973",1,"Testudines"
"5974",1,"Testudines"
"5975",5,"Testudines"
"5976",1,"Testudines"
"5977",1,"Testudines"
"5978",1,"Testudines"
"5979",1,"Testudines"
"5980",4,"Testudines"
"5981",4,"Testudines"
"5982",3,"Testudines"
"5983",3,"Testudines"
"5984",1,"Testudines"
"5985",4,"Testudines"
"5986",6,"Testudines"
"5987",5,"Testudines"
"5988",3,"Testudines"
"5989",2,"Testudines"
"5990",4,"Testudines"
"5991",4,"Testudines"
"5992",2,"Testudines"
"5993",1,"Testudines"
"5994",1,"Testudines"
"5995",6,"Testudines"
"5996",6,"Testudines"
"5997",3,"Testudines"
"5998",4,"Testudines"
"5999",3,"Testudines"
"6000",4,"Testudines"
"6001",1,"Testudines"
"6002",1,"Testudines"
"6003",3,"Testudines"
"6004",2,"Testudines"
"6005",8,"Testudines"
"6006",5,"Testudines"
"6007",3,"Testudines"
"6008",5,"Testudines"
"6009",3,"Testudines"
"6010",7,"Testudines"
"6011",3,"Testudines"
"6012",7,"Testudines"
"6013",4,"Testudines"
"6014",1,"Testudines"
"6015",4,"Testudines"
"6016",7,"Testudines"
"6017",5,"Testudines"
"6018",6,"Testudines"
"6019",3,"Testudines"
"6020",1,"Testudines"
"6021",4,"Testudines"
"6022",2,"Testudines"
"6023",2,"Testudines"
"6024",6,"Testudines"
"6025",5,"Testudines"
"6026",11,"Testudines"
"6027",5,"Testudines"
"6028",5,"Testudines"
"6029",10,"Testudines"
"6030",2,"Testudines"
"6031",3,"Testudines"
"6032",2,"Testudines"
"6033",4,"Testudines"
"6034",1,"Testudines"
"6035",5,"Testudines"
"6036",4,"Testudines"
"6037",5,"Testudines"
"6038",2,"Testudines"
"6039",3,"Testudines"
"6040",3,"Testudines"
"6041",5,"Testudines"
"6042",5,"Testudines"
"6043",8,"Testudines"
"6044",2,"Testudines"
"6045",2,"Testudines"
"6046",1,"Testudines"
"6047",5,"Testudines"
"6048",3,"Testudines"
"6049",5,"Testudines"
"6050",9,"Testudines"
"6051",0,"Testudines"
"6052",4,"Testudines"
"6053",2,"Testudines"
"6054",4,"Testudines"
"6055",5,"Testudines"
"6056",2,"Testudines"
"6057",3,"Testudines"
"6058",2,"Trilobita"
"6059",1,"Trilobita"
"6060",1,"Trilobita"
"6061",1,"Trilobita"
"6062",12,"Trilobita"
"6063",2,"Trilobita"
"6064",1,"Trilobita"
"6065",9,"Trilobita"
"6066",2,"Trilobita"
"6067",2,"Trilobita"
"6068",1,"Trilobita"
"6069",2,"Trilobita"
"6070",3,"Trilobita"
"6071",1,"Trilobita"
"6072",1,"Trilobita"
"6073",1,"Trilobita"
"6074",1,"Trilobita"
"6075",1,"Trilobita"
"6076",21,"Trilobita"
"6077",9,"Trilobita"
"6078",2,"Trilobita"
"6079",1,"Trilobita"
"6080",1,"Trilobita"
"6081",3,"Trilobita"
"6082",1,"Trilobita"
"6083",1,"Trilobita"
"6084",3,"Trilobita"
"6085",1,"Trilobita"
"6086",5,"Trilobita"
"6087",3,"Trilobita"
"6088",6,"Trilobita"
"6089",1,"Trilobita"
"6090",10,"Trilobita"
"6091",2,"Trilobita"
"6092",4,"Trilobita"
"6093",3,"Trilobita"
"6094",1,"Trilobita"
"6095",3,"Trilobita"
"6096",10,"Trilobita"
"6097",1,"Trilobita"
"6098",3,"Trilobita"
"6099",1,"Trilobita"
"6100",1,"Trilobita"
"6101",1,"Trilobita"
"6102",8,"Trilobita"
"6103",4,"Trilobita"
"6104",1,"Trilobita"
"6105",5,"Trilobita"
"6106",1,"Trilobita"
"6107",2,"Trilobita"
"6108",2,"Trilobita"
"6109",1,"Trilobita"
"6110",7,"Trilobita"
"6111",1,"Trilobita"
"6112",1,"Trilobita"
"6113",9,"Trilobita"
"6114",4,"Trilobita"
"6115",3,"Trilobita"
"6116",7,"Trilobita"
"6117",1,"Trilobita"
"6118",1,"Trilobita"
"6119",11,"Trilobita"
"6120",2,"Trilobita"
"6121",1,"Trilobita"
"6122",1,"Trilobita"
"6123",5,"Trilobita"
"6124",1,"Trilobita"
"6125",2,"Trilobita"
"6126",1,"Trilobita"
"6127",5,"Trilobita"
"6128",1,"Trilobita"
"6129",7,"Trilobita"
"6130",1,"Trilobita"
"6131",1,"Trilobita"
"6132",1,"Trilobita"
"6133",1,"Trilobita"
"6134",6,"Trilobita"
"6135",2,"Trilobita"
"6136",2,"Trilobita"
"6137",3,"Simulated"
"6138",5,"Simulated"
"6139",5,"Simulated"
"6140",5,"Simulated"
"6141",2,"Simulated"
"6142",0,"Simulated"
"6143",3,"Simulated"
"6144",0,"Simulated"
"6145",0,"Simulated"
"6146",5,"Simulated"
"6147",3,"Simulated"
"6148",3,"Simulated"
"6149",1,"Simulated"
"6150",5,"Simulated"
"6151",2,"Simulated"
"6152",3,"Simulated"
"6153",4,"Simulated"
"6154",1,"Simulated"
"6155",1,"Simulated"
"6156",1,"Simulated"
"6157",1,"Simulated"
"6158",2,"Simulated"
"6159",4,"Simulated"
"6160",0,"Simulated"
"6161",1,"Simulated"
"6162",2,"Simulated"
"6163",2,"Simulated"
"6164",1,"Simulated"
"6165",3,"Simulated"
"6166",0,"Simulated"
"6167",2,"Simulated"
"6168",0,"Simulated"
"6169",1,"Simulated"
"6170",4,"Simulated"
"6171",0,"Simulated"
"6172",2,"Simulated"
"6173",NA,"Simulated"
"6174",1,"Simulated"
"6175",2,"Simulated"
"6176",2,"Simulated"
"6177",4,"Simulated"
"6178",0,"Simulated"
"6179",0,"Simulated"
"6180",2,"Simulated"
"6181",1,"Simulated"
"6182",4,"Simulated"
"6183",1,"Simulated"
"6184",4,"Simulated"
"6185",1,"Simulated"
"6186",2,"Simulated"
"6187",3,"Simulated"
"6188",2,"Simulated"
"6189",1,"Simulated"
"6190",2,"Simulated"
"6191",7,"Simulated"
"6192",2,"Simulated"
"6193",0,"Simulated"
"6194",3,"Simulated"
"6195",0,"Simulated"
"6196",0,"Simulated"
"6197",0,"Simulated"
"6198",2,"Simulated"
"6199",3,"Simulated"
"6200",3,"Simulated"
"6201",2,"Simulated"
"6202",1,"Simulated"
"6203",NA,"Simulated"
"6204",2,"Simulated"
"6205",0,"Simulated"
"6206",5,"Simulated"
"6207",1,"Simulated"
"6208",7,"Simulated"
"6209",2,"Simulated"
"6210",4,"Simulated"
"6211",5,"Simulated"
"6212",1,"Simulated"
"6213",1,"Simulated"
"6214",3,"Simulated"
"6215",2,"Simulated"
"6216",5,"Simulated"
"6217",0,"Simulated"
"6218",0,"Simulated"
"6219",1,"Simulated"
"6220",4,"Simulated"
"6221",0,"Simulated"
"6222",3,"Simulated"
"6223",2,"Simulated"
"6224",0,"Simulated"
"6225",2,"Simulated"
"6226",1,"Simulated"
"6227",2,"Simulated"
"6228",4,"Simulated"
"6229",3,"Simulated"
"6230",3,"Simulated"
"6231",5,"Simulated"
"6232",2,"Simulated"
"6233",4,"Simulated"
"6234",1,"Simulated"
"6235",0,"Simulated"
"6236",NA,"Simulated"
"6237",1,"Simulated"
"6238",2,"Simulated"
"6239",0,"Simulated"
"6240",1,"Simulated"
"6241",0,"Simulated"
"6242",3,"Simulated"
"6243",2,"Simulated"
"6244",3,"Simulated"
"6245",2,"Simulated"
"6246",NA,"Simulated"
"6247",4,"Simulated"
"6248",1,"Simulated"
"6249",3,"Simulated"
"6250",3,"Simulated"
"6251",4,"Simulated"
"6252",0,"Simulated"
"6253",2,"Simulated"
"6254",4,"Simulated"
"6255",2,"Simulated"
"6256",2,"Simulated"
"6257",3,"Simulated"
"6258",0,"Simulated"
"6259",NA,"Simulated"
"6260",2,"Simulated"
"6261",NA,"Simulated"
"6262",2,"Simulated"
"6263",4,"Simulated"
"6264",1,"Simulated"
"6265",2,"Simulated"
"6266",4,"Simulated"
"6267",1,"Simulated"
"6268",1,"Simulated"
"6269",2,"Simulated"
"6270",2,"Simulated"
"6271",2,"Simulated"
"6272",1,"Simulated"
"6273",0,"Simulated"
"6274",2,"Simulated"
"6275",7,"Simulated"
"6276",1,"Simulated"
"6277",0,"Simulated"
"6278",1,"Simulated"
"6279",2,"Simulated"
"6280",2,"Simulated"
"6281",1,"Simulated"
"6282",1,"Simulated"
"6283",3,"Simulated"
"6284",4,"Simulated"
"6285",2,"Simulated"
"6286",2,"Simulated"
"6287",NA,"Simulated"
"6288",0,"Simulated"
"6289",2,"Simulated"
"6290",5,"Simulated"
"6291",3,"Simulated"
"6292",2,"Simulated"
"6293",1,"Simulated"
"6294",2,"Simulated"
"6295",2,"Simulated"
"6296",2,"Simulated"
"6297",5,"Simulated"
"6298",5,"Simulated"
"6299",4,"Simulated"
"6300",0,"Simulated"
"6301",NA,"Simulated"
"6302",1,"Simulated"
"6303",2,"Simulated"
"6304",0,"Simulated"
"6305",2,"Simulated"
"6306",0,"Simulated"
"6307",2,"Simulated"
"6308",2,"Simulated"
"6309",2,"Simulated"
"6310",4,"Simulated"
"6311",0,"Simulated"
"6312",3,"Simulated"
"6313",3,"Simulated"
"6314",1,"Simulated"
"6315",5,"Simulated"
"6316",1,"Simulated"
"6317",1,"Simulated"
"6318",2,"Simulated"
"6319",2,"Simulated"
"6320",4,"Simulated"
"6321",2,"Simulated"
"6322",4,"Simulated"
"6323",1,"Simulated"
"6324",2,"Simulated"
"6325",1,"Simulated"
"6326",1,"Simulated"
"6327",5,"Simulated"
"6328",2,"Simulated"
"6329",2,"Simulated"
"6330",3,"Simulated"
"6331",1,"Simulated"
"6332",3,"Simulated"
"6333",3,"Simulated"
"6334",2,"Simulated"
"6335",0,"Simulated"
"6336",2,"Simulated"
"6337",3,"Simulated"
"6338",1,"Simulated"
"6339",1,"Simulated"
"6340",0,"Simulated"
"6341",0,"Simulated"
"6342",3,"Simulated"
"6343",0,"Simulated"
"6344",4,"Simulated"
"6345",4,"Simulated"
"6346",1,"Simulated"
"6347",5,"Simulated"
"6348",5,"Simulated"
"6349",0,"Simulated"
"6350",1,"Simulated"
"6351",3,"Simulated"
"6352",0,"Simulated"
"6353",2,"Simulated"
"6354",1,"Simulated"
"6355",0,"Simulated"
"6356",1,"Simulated"
"6357",0,"Simulated"
"6358",1,"Simulated"
"6359",1,"Simulated"
"6360",0,"Simulated"
"6361",5,"Simulated"
"6362",4,"Simulated"
"6363",1,"Simulated"
"6364",1,"Simulated"
"6365",1,"Simulated"
"6366",2,"Simulated"
"6367",1,"Simulated"
"6368",3,"Simulated"
"6369",3,"Simulated"
"6370",4,"Simulated"
"6371",4,"Simulated"
"6372",2,"Simulated"
"6373",1,"Simulated"
"6374",0,"Simulated"
"6375",1,"Simulated"
"6376",2,"Simulated"
"6377",1,"Simulated"
"6378",0,"Simulated"
"6379",3,"Simulated"
"6380",6,"Simulated"
"6381",2,"Simulated"
"6382",5,"Simulated"
"6383",4,"Simulated"
"6384",2,"Simulated"
"6385",2,"Simulated"
"6386",2,"Simulated"
"6387",1,"Simulated"
"6388",1,"Simulated"
"6389",3,"Simulated"
"6390",2,"Simulated"
"6391",2,"Simulated"
"6392",3,"Simulated"
"6393",1,"Simulated"
"6394",NA,"Simulated"
"6395",2,"Simulated"
"6396",3,"Simulated"
"6397",2,"Simulated"
"6398",0,"Simulated"
"6399",4,"Simulated"
"6400",0,"Simulated"
"6401",0,"Simulated"
"6402",4,"Simulated"
"6403",2,"Simulated"
"6404",2,"Simulated"
"6405",1,"Simulated"
"6406",3,"Simulated"
"6407",2,"Simulated"
"6408",0,"Simulated"
"6409",2,"Simulated"
"6410",0,"Simulated"
"6411",4,"Simulated"
"6412",1,"Simulated"
"6413",0,"Simulated"
"6414",6,"Simulated"
"6415",0,"Simulated"
"6416",2,"Simulated"
"6417",4,"Simulated"
"6418",1,"Simulated"
"6419",0,"Simulated"
"6420",5,"Simulated"
"6421",3,"Simulated"
"6422",3,"Simulated"
"6423",1,"Simulated"
"6424",2,"Simulated"
"6425",4,"Simulated"
"6426",2,"Simulated"
"6427",1,"Simulated"
"6428",2,"Simulated"
"6429",2,"Simulated"
"6430",1,"Simulated"
"6431",0,"Simulated"
"6432",1,"Simulated"
"6433",4,"Simulated"
"6434",3,"Simulated"
"6435",1,"Simulated"
"6436",4,"Simulated"
"6437",5,"Simulated"
"6438",3,"Simulated"
"6439",1,"Simulated"
"6440",4,"Simulated"
"6441",1,"Simulated"
"6442",1,"Simulated"
"6443",2,"Simulated"
"6444",0,"Simulated"
"6445",2,"Simulated"
"6446",1,"Simulated"
"6447",2,"Simulated"
"6448",1,"Simulated"
"6449",3,"Simulated"
"6450",4,"Simulated"
"6451",2,"Simulated"
"6452",2,"Simulated"
"6453",5,"Simulated"
"6454",5,"Simulated"
"6455",0,"Simulated"
"6456",2,"Simulated"
"6457",NA,"Simulated"
"6458",7,"Simulated"
"6459",5,"Simulated"
"6460",1,"Simulated"
"6461",3,"Simulated"
"6462",NA,"Simulated"
"6463",4,"Simulated"
"6464",2,"Simulated"
"6465",NA,"Simulated"
"6466",2,"Simulated"
"6467",2,"Simulated"
"6468",2,"Simulated"
"6469",4,"Simulated"
"6470",0,"Simulated"
"6471",0,"Simulated"
"6472",3,"Simulated"
"6473",3,"Simulated"
"6474",2,"Simulated"
"6475",3,"Simulated"
"6476",3,"Simulated"
"6477",1,"Simulated"
"6478",3,"Simulated"
"6479",5,"Simulated"
"6480",0,"Simulated"
"6481",2,"Simulated"
"6482",0,"Simulated"
"6483",5,"Simulated"
"6484",1,"Simulated"
"6485",4,"Simulated"
"6486",1,"Simulated"
"6487",NA,"Simulated"
"6488",1,"Simulated"
"6489",3,"Simulated"
"6490",2,"Simulated"
"6491",2,"Simulated"
"6492",2,"Simulated"
"6493",1,"Simulated"
"6494",2,"Simulated"
"6495",1,"Simulated"
"6496",4,"Simulated"
"6497",1,"Simulated"
"6498",2,"Simulated"
"6499",3,"Simulated"
"6500",1,"Simulated"
"6501",3,"Simulated"
"6502",1,"Simulated"
"6503",4,"Simulated"
"6504",3,"Simulated"
"6505",1,"Simulated"
"6506",0,"Simulated"
"6507",0,"Simulated"
"6508",0,"Simulated"
"6509",4,"Simulated"
"6510",3,"Simulated"
"6511",4,"Simulated"
"6512",4,"Simulated"
"6513",1,"Simulated"
"6514",1,"Simulated"
"6515",0,"Simulated"
"6516",1,"Simulated"
"6517",3,"Simulated"
"6518",3,"Simulated"
"6519",0,"Simulated"
"6520",4,"Simulated"
"6521",1,"Simulated"
"6522",1,"Simulated"
"6523",2,"Simulated"
"6524",6,"Simulated"
"6525",2,"Simulated"
"6526",2,"Simulated"
"6527",3,"Simulated"
"6528",1,"Simulated"
"6529",0,"Simulated"
"6530",1,"Simulated"
"6531",0,"Simulated"
"6532",2,"Simulated"
"6533",2,"Simulated"
"6534",4,"Simulated"
"6535",1,"Simulated"
"6536",2,"Simulated"
"6537",1,"Simulated"
"6538",4,"Simulated"
"6539",NA,"Simulated"
"6540",0,"Simulated"
"6541",1,"Simulated"
"6542",1,"Simulated"
"6543",1,"Simulated"
"6544",2,"Simulated"
"6545",2,"Simulated"
"6546",NA,"Simulated"
"6547",2,"Simulated"
"6548",0,"Simulated"
"6549",1,"Simulated"
"6550",1,"Simulated"
"6551",3,"Simulated"
"6552",0,"Simulated"
"6553",1,"Simulated"
"6554",2,"Simulated"
"6555",1,"Simulated"
"6556",3,"Simulated"
"6557",2,"Simulated"
"6558",2,"Simulated"
"6559",3,"Simulated"
"6560",4,"Simulated"
"6561",2,"Simulated"
"6562",0,"Simulated"
"6563",0,"Simulated"
"6564",3,"Simulated"
"6565",1,"Simulated"
"6566",4,"Simulated"
"6567",5,"Simulated"
"6568",0,"Simulated"
"6569",2,"Simulated"
"6570",0,"Simulated"
"6571",3,"Simulated"
"6572",1,"Simulated"
"6573",NA,"Simulated"
"6574",1,"Simulated"
"6575",2,"Simulated"
"6576",0,"Simulated"
"6577",4,"Simulated"
"6578",5,"Simulated"
"6579",0,"Simulated"
"6580",2,"Simulated"
"6581",NA,"Simulated"
"6582",5,"Simulated"
"6583",1,"Simulated"
"6584",3,"Simulated"
"6585",1,"Simulated"
"6586",5,"Simulated"
"6587",2,"Simulated"
"6588",5,"Simulated"
"6589",4,"Simulated"
